key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1985,"attack",False,405,1,0,0,0,2991,3000,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,2,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1986,"Diffusion Ray",False,405,0,0,0,0,2992,3001,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,30,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1987,"Brainjack",False,405,0,0,8,24,2993,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1988,"Allagan Field",False,405,0,0,8,24,2994,3002,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1989,"Critical Surge",False,405,0,0,0,0,3007,3008,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,80,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1990,"Gaseous Bomb",False,405,0,0,0,0,2995,3003,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1991,"Homing Missile",False,405,0,0,0,0,2996,3004,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,0,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1992,"Atomic Ray",False,405,0,0,8,24,2990,2999,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,45,0,True,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1993,"Inertia Stream",False,405,0,0,0,0,2997,3005,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1994,"Ballistic Missile",False,405,0,0,8,24,2998,3006,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1995,"Ballistic Missile",False,405,0,0,0,0,2953,2954,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,1,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1996,"Ballistic Missile",False,405,0,0,0,0,2955,2956,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,2,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1997,"Ballistic Missile",False,405,0,0,0,0,2957,2958,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,4,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1998,"Life Drain",False,405,0,0,0,0,2907,2908,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,10,0,True,0,0,0,0,0,False,0,0,30,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
1999,"Defensive Reaction",False,405,0,0,0,0,2909,2910,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2000,"Disruption Wave",False,405,0,0,0,0,2911,2912,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2001,"Triggered Landmine",False,405,0,0,0,0,2915,2916,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2002,"Landmine Auto-detonation",False,405,0,0,0,0,2917,2918,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2003,"Rotoswipe",False,405,0,0,0,0,2325,2330,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,0,0,80,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2004,"Incinerate",False,405,0,0,0,0,2288,2304,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,0,0,0,False,0,0,50,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2005,"Ravensclaw",False,405,0,0,0,0,2751,2752,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,12,0,True,0,0,0,0,0,False,0,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2006,"Ravensbeak",False,405,0,0,8,24,2753,2754,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2007,"Raven's Ascent",False,405,0,0,0,0,2755,2756,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2008,"Iron Chariot",False,405,0,0,8,24,2757,2758,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,25,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2009,"Iron Chariot",False,405,0,0,8,24,2757,2758,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,25,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2010,"Lunar Dynamo",False,405,0,0,8,24,2759,2760,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,20,0,True,0,0,0,0,0,False,25,0,0,0,0,0,6,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2011,"Lunar Dynamo",False,405,0,0,8,24,2759,2760,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,20,0,True,0,0,0,0,0,False,25,0,0,0,0,0,6,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2012,"Dalamud Dive",False,405,0,0,0,0,2765,2766,0,-1,0,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2013,"Raven Dive",False,405,0,0,0,0,2767,2768,0,-1,1,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,True,2,3,0,True,0,0,0,0,0,False,0,0,0,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2014,"Meteor Stream",False,405,0,0,0,0,2769,2770,0,-1,0,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,0,0,0,0,0,0,2,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2015,"Thermionic Beam",False,405,0,0,0,0,2789,2790,0,-1,0,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2016,"Super Nova",False,405,0,0,0,0,2761,2762,0,-1,0,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2017,"Universal Gravitation",False,405,0,0,0,0,2763,2764,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2018,"Binding Coil",False,405,0,0,0,0,3059,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2019,"Asphyxiation",False,405,0,0,0,0,2791,3118,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,6,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2020,"Heavensfall",False,405,0,0,0,0,2792,2793,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,50,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2021,"Thermionic Burst",False,405,0,0,0,0,2794,2795,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,24,0,True,0,0,0,0,0,False,30,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,45,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2022,"Bahamut's Favor",False,405,0,0,8,24,2988,1875,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2023,"Megaflare",False,405,0,0,0,0,2776,2777,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2024,"Megaflare",False,405,0,0,8,24,2776,2777,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2025,"Meteor Impact",False,405,0,0,0,0,2772,2773,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2026,"Meteor Impact",False,405,0,0,0,0,2772,2773,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2027,"Meteor Impact",False,405,0,0,0,0,2772,2773,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2028,"Debris Burst",False,405,0,0,0,0,2774,2775,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,2,0,0,0,0,False,0,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2029,"Stone Skull",False,405,0,0,0,0,1208,1875,0,-1,0,0,False,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2030,"Boulder Clap",False,405,0,0,0,0,1209,1993,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,0,0,0,False,0,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2031,"Demolish",False,405,0,0,8,24,1529,1530,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,60,0,True,0,0,0,0,0,False,30,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2032,"Earthen Heart",False,405,0,0,8,24,2578,2579,0,-1,0,0,False,False,100,False,False,False,False,False,False,True,False,False,0,False,True,2,6,0,True,0,0,0,0,0,False,25,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2033,"Heavy Strike",False,405,0,0,8,24,2779,1875,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2034,"Heavy Strike",False,405,0,0,0,0,2780,2781,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,6,0,True,0,0,0,0,0,False,25,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,41,0,False,False,False,False,True,False,False,False,True,0,False,False,False,False,0
2035,"Heavy Strike",False,405,0,0,0,0,2782,2783,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,12,0,True,0,0,0,0,0,False,25,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,42,0,False,False,False,False,True,False,False,False,True,0,False,False,False,False,0
2036,"Heavy Strike",False,405,0,0,0,0,2784,2785,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,18,0,True,0,0,0,0,0,False,25,0,0,0,0,0,5,4,0,1,0,0,0,0,False,False,43,0,False,False,False,False,True,False,False,False,True,0,False,False,False,False,0
2037,"Earthshock",False,405,0,0,8,24,1529,1530,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,60,0,True,0,0,0,0,0,False,30,0,0,0,0,0,5,4,0,1,0,0,0,0,True,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2038,"Magnetism",False,405,0,0,8,24,2786,3115,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,10,0,True,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2039,"Ball of Fire",False,405,0,0,0,0,2796,2797,0,-1,0,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,True,2,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2040,"Deadly Drive",False,405,0,0,0,0,1789,1875,0,-1,0,0,False,False,5,False,False,False,True,False,False,False,False,False,0,False,True,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,3,7,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2041,"Binding Chain",False,405,0,0,8,24,2798,2799,0,-1,0,0,False,False,100,True,False,False,False,False,False,False,False,False,0,False,False,6,0,0,True,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2042,"Neurolink Burst",False,405,0,0,8,24,2800,2801,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,10,0,True,0,0,0,0,0,False,40,0,0,0,0,0,5,7,0,1,0,0,0,0,False,False,1,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2043,"Fireball",False,405,0,0,0,0,2802,2803,0,-1,0,0,False,False,100,False,False,False,True,False,False,True,False,False,0,False,True,2,4,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2044,"Iceball",False,405,0,0,0,0,2804,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,2,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2045,"Chain Lightning",False,405,0,0,0,0,2805,1875,0,-1,0,0,False,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2046,"Chain Lightning",False,405,0,0,0,0,2986,2987,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,5,0,True,0,0,0,0,0,False,0,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2047,"Cauterize",False,405,0,0,11,24,2806,2807,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,48,20,True,0,0,0,0,0,False,30,0,0,0,0,0,5,1,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2048,"Cauterize",False,405,0,0,11,24,1825,1861,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,48,20,True,0,0,0,0,0,False,30,0,0,0,0,0,5,2,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2049,"Cauterize",False,405,0,0,11,24,2808,2809,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,48,20,True,0,0,0,0,0,False,30,0,0,0,0,0,5,5,0,1,0,0,0,0,False,False,0,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2050,"1000-kuponze Swipe",False,405,3,0,8,24,3031,3043,0,-1,0,0,False,False,30,True,False,False,False,False,False,False,False,False,0,False,True,3,30,0,True,0,0,0,0,0,False,30,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,49,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
2051,"Moogle-Go-Round",False,405,3,0,8,24,3032,3044,0,-1,0,0,False,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,50,0,True,0,0,0,0,0,False,80,0,0,0,0,0,1,7,0,1,0,0,0,0,False,False,30,0,False,False,True,False,True,True,False,False,True,0,False,False,False,False,0
